avg(CAST(Trades AS DOUBLE)),Ticker,Exchange
0.6666666666666666,IEUS,Phlx
2.5365853658536586,IEUS,Edge-X
2.2098765432098766,IEUS,Boston
2.0813008130081303,IEUS,Bats-Z
4.816326530612245,IEUS,Nasdaq
853.0813008130082,IEV,Arca
317.1463414634146,IEV,Bats-Z
396.57551020408164,IEV,Nasdaq
236.08536585365854,IEV,Edge-X
57.6260162601626,IEV,Phlx
138.17073170731706,IEV,Boston
340.2235772357724,IEV,Bats-Y
0.16312056737588654,IEV,NSX
173.47967479674796,IEV,Edge-A
0.2,IEV,CHX
212.065306122449,IEX,Bats-Z
363.32244897959185,IEX,Arca
207.4530612244898,IEX,Bats-Y
0.03619909502262444,IEX,NSX
752.8319672131148,IEX,NYSE
191.91020408163266,IEX,Boston
0.07692307692307693,IEX,CHX
21.428571428571427,IEX,Phlx
160.42448979591836,IEX,Edge-X
776.4426229508197,IEX,Nasdaq
91.52244897959184,IEX,Edge-A
0.0,IEZ,NSX
26.422764227642276,IEZ,Bats-Z
12.975609756097562,IEZ,Boston
35.33061224489796,IEZ,Nasdaq
4.162601626016261,IEZ,Phlx
14.227642276422765,IEZ,Edge-A
110.99186991869918,IEZ,Arca
31.15447154471545,IEZ,Bats-Y
0.0,IEZ,CHX
33.7479674796748,IEZ,Edge-X
2.0042553191489363,IFEU,Bats-Y
1.5490196078431373,IFEU,Boston
4.699186991869919,IFEU,Arca
3.345528455284553,IFEU,Edge-X
2.1016260162601625,IFEU,Bats-Z
1.1921397379912664,IFEU,Edge-A
8.044897959183674,IFEU,Nasdaq
0.68,IFEU,Phlx
1169.5368852459017,IFF,NYSE
0.9733333333333334,IFF,NSX
375.19591836734696,IFF,Bats-Z
0.06437768240343347,IFF,CHX
25.612244897959183,IFF,Phlx
650.0367346938775,IFF,Arca
1470.6147540983607,IFF,Nasdaq
127.75102040816327,IFF,Edge-A
426.1142857142857,IFF,Edge-X
300.9061224489796,IFF,Bats-Y
292.8408163265306,IFF,Boston
1.6869918699186992,IFGL,Phlx
53.947154471544714,IFGL,Bats-Y
38.890243902439025,IFGL,Edge-X
0.0,IFGL,CHX
20.390243902439025,IFGL,Boston
61.38211382113821,IFGL,Arca
47.735772357723576,IFGL,Bats-Z
0.2911392405063291,IFGL,NSX
68.8,IFGL,Nasdaq
25.691056910569106,IFGL,Edge-A
0.8434343434343434,IFLY,Bats-Y
1.0,IFLY,Boston
3.756218905472637,IFLY,Arca
1.4271356783919598,IFLY,Edge-X
0.705,IFLY,Nasdaq
0.5125628140703518,IFLY,Edge-A
0.3768844221105528,IFLY,Bats-Z
2.3020408163265307,IFMI,Bats-Z
0.2222222222222222,IFMI,CHX
8.346938775510203,IFMI,Arca
4.958847736625515,IFMI,Nasdaq
1.1967213114754098,IFMI,Boston
1.0458715596330275,IFMI,Bats-Y
0.16666666666666666,IFMI,Phlx
9.575510204081633,IFMI,Edge-X
15.222748815165877,IFMI,Amex
0.7828054298642534,IFMI,Edge-A
1.020746887966805,IFON,Boston
0.27467811158798283,IFON,Phlx
4.089795918367347,IFON,Bats-Z
6.040816326530612,IFON,Arca
15.348360655737705,IFON,Nasdaq
2.0408163265306123,IFON,Bats-Y
0.0,IFON,NSX
0.8421052631578947,IFON,CHX
15.738775510204082,IFON,Edge-X
1.616326530612245,IFON,Edge-A
0.0821917808219178,IFV,NSX
21.329268292682926,IFV,Bats-Z
19.109756097560975,IFV,Edge-X
0.0,IFV,CHX
25.495934959349594,IFV,Boston
17.29268292682927,IFV,Arca
2.9634146341463414,IFV,Phlx
14.878048780487806,IFV,Edge-A
38.14693877551021,IFV,Nasdaq
28.040650406504064,IFV,Bats-Y
7.583673469387755,IGC,Arca
1.8,IGC,Bats-Y
0.1341991341991342,IGC,Phlx
1.0,IGC,NSX
2.4836065573770494,IGC,Edge-A
10.12295081967213,IGC,Nasdaq
23.675105485232066,IGC,Amex
3.4285714285714284,IGC,Bats-Z
17.620408163265306,IGC,Edge-X
0.0,IGC,CHX
1.6514522821576763,IGC,Boston
347.2357723577236,IGE,Edge-X
131.7439024390244,IGE,Boston
997.0528455284552,IGE,Arca
769.3943089430894,IGE,Bats-Y
132.02439024390245,IGE,Edge-A
0.0,IGE,NSX
0.0,IGE,CHX
547.1183673469387,IGE,Nasdaq
401.9268292682927,IGE,Bats-Z
40.91463414634146,IGE,Phlx
0.020833333333333332,IGEM,Bats-Z
0.019230769230769232,IGEM,Nasdaq
0.047619047619047616,IGEM,Edge-A
1.125,IGEM,Edge-X
2.6814159292035398,IGEM,Arca
0.3333333333333333,IGEM,Boston
0.0,IGEM,Phlx
0.3333333333333333,IGEM,Bats-Y
2.9430894308943087,IGF,Phlx
32.38211382113821,IGF,Edge-A
86.12653061224489,IGF,Nasdaq
37.88211382113821,IGF,Boston
58.06910569105691,IGF,Arca
46.9349593495935,IGF,Bats-Z
0.0,IGF,CHX
49.41056910569106,IGF,Edge-X
2.0595238095238093,IGF,NSX
52.459349593495936,IGF,Bats-Y
1.6666666666666667,IGIH,Boston
0.0392156862745098,IGIH,Bats-Y
0.11842105263157894,IGIH,Nasdaq
2.9541284403669725,IGIH,Arca
0.30303030303030304,IGIH,Edge-X
0.26153846153846155,IGIH,Bats-Z
0.046511627906976744,IGIH,Edge-A
59.78455284552845,IGM,Arca
0.29045643153526973,IGM,Phlx
9.211382113821138,IGM,Edge-A
0.0,IGM,CHX
5.991869918699187,IGM,Boston
5.040650406504065,IGM,Bats-Z
10.861224489795918,IGM,Nasdaq
9.321138211382113,IGM,Edge-X
0.0,IGM,NSX
10.467479674796747,IGM,Bats-Y
6.228571428571429,IGN,Nasdaq
0.1736842105263158,IGN,Phlx
3.3536585365853657,IGN,Boston
12.276422764227643,IGN,Edge-X
0.0,IGN,NSX
11.841463414634147,IGN,Bats-Z
0.0,IGN,CHX
3.902439024390244,IGN,Bats-Y
4.439024390243903,IGN,Edge-A
19.71951219512195,IGN,Arca
19.890243902439025,IGOV,Edge-X
43.77642276422764,IGOV,Bats-Y
1.9333333333333333,IGOV,NSX
7.528455284552845,IGOV,Edge-A
41.76829268292683,IGOV,Arca
0.0,IGOV,CHX
22.601626016260163,IGOV,Bats-Z
18.195121951219512,IGOV,Boston
71.64489795918368,IGOV,Nasdaq
3.2195121951219514,IGOV,Phlx
0.2375,IGS,Nasdaq
,IGS,
0.5304878048780488,IGS,Arca
0.013888888888888888,IGS,Bats-Y
0.17592592592592593,IGS,Edge-X
0.04081632653061224,IGS,Edge-A
0.11949685534591195,IGS,Bats-Z
0.07272727272727272,IGS,Phlx
0.05357142857142857,IGS,Boston
0.0,IGU,CHX
0.038461538461538464,IGU,Bats-Z
0.010416666666666666,IGU,Edge-A
0.0,IGU,Phlx
0.21495327102803738,IGU,Edge-X
0.0,IGU,Bats-Y
0.0,IGU,Boston
,IGU,
0.04430379746835443,IGU,Nasdaq
0.3475609756097561,IGU,Arca
261.3130081300813,IGV,Arca
96.16734693877551,IGV,Nasdaq
6.016260162601626,IGV,Phlx
89.6178861788618,IGV,Bats-Z
61.49186991869919,IGV,Bats-Y
44.33739837398374,IGV,Boston
0.0,IGV,CHX
0.3274336283185841,IGV,NSX
68.17886178861788,IGV,Edge-A
69.6951219512195,IGV,Edge-X
8.971428571428572,IHC,Edge-X
4.216326530612245,IHC,Bats-Z
0.0,IHC,CHX
2.6408163265306124,IHC,Bats-Y
2.5024875621890548,IHC,Boston
0.0,IHC,NSX
43.885245901639344,IHC,NYSE
1.689795918367347,IHC,Edge-A
0.8308823529411765,IHC,Phlx
12.102459016393443,IHC,Nasdaq
8.551020408163266,IHC,Arca
0.0,IHDG,CHX
11.036585365853659,IHDG,Bats-Z
12.746938775510204,IHDG,Nasdaq
0.8734693877551021,IHDG,Phlx
32.520325203252035,IHDG,Arca
12.25609756097561,IHDG,Bats-Y
15.333333333333334,IHDG,Edge-X
5.2682926829268295,IHDG,Edge-A
8.617886178861788,IHDG,Boston
0.0,IHDG,NSX
10.991869918699187,IHE,Edge-A
16.36178861788618,IHE,Edge-X
0.7510373443983402,IHE,Phlx
9.638211382113822,IHE,Bats-Z
10.451219512195122,IHE,Boston
16.579591836734693,IHE,Nasdaq
0.0,IHE,CHX
18.410569105691057,IHE,Bats-Y
79.2439024390244,IHE,Arca
0.0,IHE,NSX
37.36734693877551,IHF,Nasdaq
20.979674796747968,IHF,Edge-A
34.86178861788618,IHF,Edge-X
0.0,IHF,NSX
25.695121951219512,IHF,Bats-Y
19.150406504065042,IHF,Boston
164.15853658536585,IHF,Arca
24.422764227642276,IHF,Bats-Z
3.5609756097560976,IHF,Phlx
0.0,IHF,CHX
43.052845528455286,IHI,Bats-Y
84.04081632653062,IHI,Nasdaq
62.02439024390244,IHI,Bats-Z
28.5,IHI,Edge-A
200.02439024390245,IHI,Arca
67.02845528455285,IHI,Edge-X
4.573170731707317,IHI,Phlx
33.516260162601625,IHI,Boston
0.0,IHI,NSX
0.0,IHI,CHX
138.56060606060606,IHS,Boston
626.1287878787879,IHS,Arca
21.204545454545453,IHS,Phlx
0.19230769230769232,IHS,CHX
,IHS,
103.02272727272727,IHS,Edge-A
188.86363636363637,IHS,Bats-Y
680.3257575757576,IHS,Nasdaq
0.22,IHS,NSX
275.0984848484849,IHS,Bats-Z
750.8181818181819,IHS,NYSE
170.78787878787878,IHS,Edge-X
0.8,IHY,NSX
24.414634146341463,IHY,Arca
4.823770491803279,IHY,Bats-Y
3.484536082474227,IHY,Boston
4.378048780487805,IHY,Edge-X
5.273469387755102,IHY,Edge-A
4.813008130081301,IHY,Bats-Z
0.0,IHY,CHX
0.8904109589041096,IHY,Phlx
6.057142857142857,IHY,Nasdaq
0.0,III,CHX
2.652892561983471,III,Phlx
43.44489795918367,III,Arca
0.0,III,NSX
33.36326530612245,III,Bats-Z
8.481632653061224,III,Edge-A
26.081632653061224,III,Edge-X
7.73469387755102,III,Boston
104.32377049180327,III,Nasdaq
11.212244897959184,III,Bats-Y
677.6598360655738,IIIN,Nasdaq
135.06938775510204,IIIN,Edge-X
82.27755102040817,IIIN,Boston
37.46530612244898,IIIN,Edge-A
107.42857142857143,IIIN,Bats-Z
191.28571428571428,IIIN,Arca
0.09615384615384616,IIIN,NSX
0.1,IIIN,CHX
14.587755102040816,IIIN,Phlx
98.58367346938776,IIIN,Bats-Y
1473.0402010050252,IILG,Arca
2598.6161616161617,IILG,Nasdaq
410.89447236180905,IILG,Boston
940.2010050251256,IILG,Edge-X
0.18478260869565216,IILG,NSX
174.25125628140702,IILG,Phlx
0.16666666666666666,IILG,CHX
1064.4723618090452,IILG,Bats-Z
707.4120603015075,IILG,Bats-Y
504.9899497487437,IILG,Edge-A
0.38589211618257263,IIN,Edge-A
4.975510204081632,IIN,Edge-X
2.440816326530612,IIN,Bats-Z
1.4509803921568627,IIN,Boston
10.327868852459016,IIN,Nasdaq
0.0,IIN,NSX
1.6859504132231404,IIN,Bats-Y
0.43636363636363634,IIN,Phlx
0.0,IIN,CHX
4.4411764705882355,IIN,Arca
205.24897959183673,IIVI,Arca
173.81632653061226,IIVI,Bats-Y
210.33469387755102,IIVI,Edge-X
862.3360655737705,IIVI,Nasdaq
218.88571428571427,IIVI,Bats-Z
0.2229299363057325,IIVI,NSX
25.069387755102042,IIVI,Phlx
0.1015625,IIVI,CHX
83.97142857142858,IIVI,Edge-A
122.56326530612245,IIVI,Boston
0.02,IJH,NSX
68.97560975609755,IJH,CHX
1245.638211382114,IJH,Arca
823.1666666666666,IJH,Edge-X
313.9146341463415,IJH,Bats-Y
1376.4367346938775,IJH,Nasdaq
256.5650406504065,IJH,Boston
190.5121951219512,IJH,Edge-A
1142.8333333333333,IJH,Bats-Z
78.8170731707317,IJH,Phlx
96.99591836734695,IJJ,Nasdaq
49.78455284552845,IJJ,Edge-X
49.96747967479675,IJJ,Bats-Z
26.353658536585368,IJJ,Boston
0.40384615384615385,IJJ,NSX
0.0,IJJ,CHX
2.451219512195122,IJJ,Phlx
152.3252032520325,IJJ,Arca
50.447154471544714,IJJ,Edge-A
41.03252032520325,IJJ,Bats-Y
0.0,IJK,CHX
121.54065040650407,IJK,Arca
15.882113821138212,IJK,Boston
27.91869918699187,IJK,Bats-Y
15.59349593495935,IJK,Edge-A
2.1178861788617884,IJK,Phlx
0.0,IJK,NSX
65.3089430894309,IJK,Bats-Z
53.49795918367347,IJK,Nasdaq
33.34959349593496,IJK,Edge-X
0.2222222222222222,IJNK,Nasdaq
0.26582278481012656,IJNK,Bats-Y
1.3374233128834356,IJNK,Arca
0.4723926380368098,IJNK,Edge-X
0.027777777777777776,IJNK,Phlx
0.0,IJNK,CHX
0.0,IJNK,NSX
0.5495495495495496,IJNK,Boston
0.37423312883435583,IJNK,Bats-Z
,IJNK,
0.15151515151515152,IJNK,Edge-A
956.1788617886178,IJR,Arca
311.8739837398374,IJR,Boston
434.2154471544715,IJR,Bats-Y
55.90243902439025,IJR,Phlx
257.630081300813,IJR,Edge-A
577.5,IJR,Bats-Z
794.560975609756,IJR,Edge-X
0.0,IJR,NSX
773.0979591836734,IJR,Nasdaq
0.2,IJR,CHX
86.10204081632654,IJS,Nasdaq
3.8780487804878048,IJS,Phlx
0.0,IJS,CHX
61.08943089430894,IJS,Bats-Y
84.54065040650407,IJS,Edge-X
40.959349593495936,IJS,Boston
0.0,IJS,NSX
51.670731707317074,IJS,Bats-Z
44.21951219512195,IJS,Edge-A
173.08536585365854,IJS,Arca
61.10569105691057,IJT,Bats-Y
34.39430894308943,IJT,Boston
30.451219512195124,IJT,Edge-A
58.264227642276424,IJT,Edge-X
2.7195121951219514,IJT,Phlx
123.23170731707317,IJT,Arca
37.853658536585364,IJT,Bats-Z
0.23255813953488372,IJT,NSX
55.53469387755102,IJT,Nasdaq
0.0,IJT,CHX
0.0,IKNX,CHX
0.5806451612903226,IKNX,Boston
0.6,IKNX,Bats-Z
0.3232758620689655,IKNX,Bats-Y
0.7805907172995781,IKNX,Phlx
5.081967213114754,IKNX,Nasdaq
2.3183673469387753,IKNX,Edge-X
0.2288135593220339,IKNX,Edge-A
5.239024390243903,IKNX,Arca
0.030303030303030304,IL,CHX
73.0530612244898,IL,Edge-A
353.7704918032787,IL,NYSE
133.4326530612245,IL,Bats-Z
133.17142857142858,IL,Bats-Y
79.49795918367347,IL,Boston
93.84081632653061,IL,Edge-X
145.465306122449,IL,Arca
11.979591836734693,IL,Phlx
226.37295081967213,IL,Nasdaq
0.008,IL,NSX
4.5473251028806585,ILB,Bats-Y
1.0474137931034482,ILB,Boston
2.1198347107438016,ILB,Edge-A
5.636734693877551,ILB,Nasdaq
1.5829383886255923,ILB,Phlx
11.020325203252032,ILB,Bats-Z
29.983739837398375,ILB,Arca
0.0,ILB,NSX
2.3,ILB,CHX
4.491803278688525,ILB,Edge-X
728.3061224489796,ILF,Nasdaq
229.369918699187,ILF,Boston
0.35036496350364965,ILF,NSX
0.13793103448275862,ILF,CHX
796.2845528455284,ILF,Edge-X
761.069105691057,ILF,Bats-Y
362.5569105691057,ILF,Edge-A
658.849593495935,ILF,Bats-Z
985.280487804878,ILF,Arca
95.47560975609755,ILF,Phlx
286.8695652173913,ILG,Boston
355.17391304347825,ILG,Edge-A
833.5652173913044,ILG,Bats-Z
700.9130434782609,ILG,Edge-X
9.75609756097561,ILG,NSX
1490.0,ILG,Nasdaq
0.0,ILG,CHX
601.6521739130435,ILG,Arca
557.1521739130435,ILG,Bats-Y
81.26086956521739,ILG,Phlx
0.28991596638655465,ILMN,CHX
1067.5836734693878,ILMN,Bats-Z
579.465306122449,ILMN,Boston
547.138775510204,ILMN,Bats-Y
91.30204081632652,ILMN,Phlx
309.34285714285716,ILMN,Edge-A
1190.2163265306122,ILMN,Edge-X
5219.4672131147545,ILMN,Nasdaq
0.7797356828193832,ILMN,NSX
1700.3632653061225,ILMN,Arca
3.613821138211382,ILTB,Bats-Z
4.321138211382114,ILTB,Edge-X
0.045454545454545456,ILTB,Phlx
16.58130081300813,ILTB,Arca
4.0093023255813955,ILTB,Boston
0.0,ILTB,NSX
3.1918367346938776,ILTB,Nasdaq
2.0609756097560976,ILTB,Edge-A
5.510460251046025,ILTB,Bats-Y
0.0,ILTB,CHX
0.5252525252525253,IM,CHX
356.8528138528139,IM,Boston
1449.1260869565217,IM,Nasdaq
648.2121212121212,IM,Edge-X
507.01731601731603,IM,Edge-A
1299.1130434782608,IM,NYSE
0.2606060606060606,IM,NSX
96.58008658008659,IM,Phlx
813.8787878787879,IM,Bats-Z
737.3203463203463,IM,Arca
692.2554112554112,IM,Bats-Y
307.0081967213115,IMDZ,Nasdaq
61.608163265306125,IMDZ,Edge-X
0.08695652173913043,IMDZ,CHX
58.25714285714286,IMDZ,Bats-Z
47.70204081632653,IMDZ,Boston
19.081632653061224,IMDZ,Edge-A
3.6,IMDZ,Phlx
0.3103448275862069,IMDZ,NSX
70.90612244897959,IMDZ,Bats-Y
81.62040816326531,IMDZ,Arca
0.10126582278481013,IMED,Arca
0.24050632911392406,IMED,Boston
0.05405405405405406,IMED,Bats-Z
0.08108108108108109,IMED,Edge-X
0.0,IMED,Phlx
0.02702702702702703,IMED,Edge-A
0.1518987341772152,IMED,Nasdaq
0.0945945945945946,IMED,Bats-Y
416.9142857142857,IMGN,Edge-A
961.0571428571428,IMGN,Edge-X
614.8489795918367,IMGN,Bats-Y
1868.4918032786886,IMGN,Nasdaq
0.24663677130044842,IMGN,NSX
557.9020408163266,IMGN,Arca
0.621301775147929,IMGN,CHX
335.0979591836735,IMGN,Boston
773.3020408163266,IMGN,Bats-Z
85.59591836734694,IMGN,Phlx
6.093877551020408,IMH,Edge-A
0.0,IMH,CHX
51.81147540983606,IMH,Nasdaq
50.72950819672131,IMH,Amex
32.06122448979592,IMH,Bats-Z
39.66530612244898,IMH,Edge-X
0.7991266375545851,IMH,Phlx
17.546938775510203,IMH,Bats-Y
99.80816326530612,IMH,Arca
0.25,IMH,NSX
17.3265306122449,IMH,Boston
7.2633744855967075,IMI,Edge-A
13.289795918367346,IMI,Bats-Z
29.03265306122449,IMI,Edge-X
36.881147540983605,IMI,Nasdaq
9.053719008264462,IMI,Boston
0.0,IMI,NSX
16.963265306122448,IMI,Arca
1.4050632911392404,IMI,Phlx
0.125,IMI,CHX
5.061224489795919,IMI,Bats-Y
0.05,IMKTA,NSX
0.21739130434782608,IMKTA,CHX
78.89795918367346,IMKTA,Bats-Z
434.55737704918033,IMKTA,Nasdaq
8.946938775510205,IMKTA,Phlx
128.38367346938776,IMKTA,Bats-Y
109.0326530612245,IMKTA,Edge-X
107.04489795918367,IMKTA,Arca
28.922448979591838,IMKTA,Edge-A
57.70612244897959,IMKTA,Boston
132.24081632653062,IMMR,Bats-Y
221.87755102040816,IMMR,Edge-X
182.20408163265307,IMMR,Bats-Z
0.1276595744680851,IMMR,NSX
710.0409836065573,IMMR,Nasdaq
23.710204081632654,IMMR,Phlx
183.36326530612246,IMMR,Arca
0.023809523809523808,IMMR,CHX
81.6938775510204,IMMR,Boston
78.17551020408163,IMMR,Edge-A
1199.6762295081967,IMMU,Nasdaq
598.4938775510204,IMMU,Arca
467.2734693877551,IMMU,Bats-Y
523.8775510204082,IMMU,Bats-Z
0.47863247863247865,IMMU,CHX
610.0448979591837,IMMU,Edge-X
92.47755102040816,IMMU,Phlx
269.64489795918365,IMMU,Boston
370.53469387755104,IMMU,Edge-A
0.10267857142857142,IMMU,NSX
6.318367346938776,IMMY,Bats-Y
54.63934426229508,IMMY,Nasdaq
14.693877551020408,IMMY,Bats-Z
0.0,IMMY,NSX
1.5228215767634854,IMMY,Phlx
2.9421487603305785,IMMY,Boston
2.946938775510204,IMMY,Edge-A
26.90612244897959,IMMY,Edge-X
25.024489795918367,IMMY,Arca
0.0,IMMY,CHX
0.0,IMN,NSX
28.225409836065573,IMN,Bats-Y
46.38775510204081,IMN,Edge-X
19.685714285714287,IMN,Edge-A
3.7520661157024793,IMN,Phlx
44.88979591836735,IMN,Arca
30.86122448979592,IMN,Bats-Z
102.26229508196721,IMN,NYSE
4.788732394366197,IMN,CHX
17.33877551020408,IMN,Boston
70.24590163934427,IMN,Nasdaq
7.613636363636363,IMNP,Phlx
62.416326530612245,IMNP,Bats-Z
52.42035398230089,IMNP,Boston
0.603448275862069,IMNP,CHX
13.869565217391305,IMNP,NSX
233.55510204081634,IMNP,Edge-X
318.11475409836066,IMNP,Nasdaq
70.0326530612245,IMNP,Edge-A
161.6326530612245,IMNP,Arca
52.326530612244895,IMNP,Bats-Y
141.89265536723164,IMPR,Nasdaq
,IMPR,
174.36158192090394,IMPR,NYSE
0.13953488372093023,IMPR,CHX
0.0,IMPR,NSX
115.06179775280899,IMPR,Bats-Z
8.039325842696629,IMPR,Phlx
34.53370786516854,IMPR,Edge-A
66.12921348314607,IMPR,Edge-X
99.12359550561797,IMPR,Bats-Y
94.80898876404494,IMPR,Arca
50.87640449438202,IMPR,Boston
313.37551020408165,IMPV,Bats-Y
36.440816326530616,IMPV,Phlx
837.0530612244899,IMPV,Arca
0.0759493670886076,IMPV,CHX
406.134693877551,IMPV,Edge-X
979.8917748917748,IMPV,NYSE
1173.1844262295083,IMPV,Nasdaq
275.9632653061224,IMPV,Boston
0.416289592760181,IMPV,NSX
165.5469387755102,IMPV,Edge-A
456.2040816326531,IMPV,Bats-Z
475.6878306878307,IMS,Bats-Y
724.7037037037037,IMS,Bats-Z
1313.5212765957447,IMS,Nasdaq
238.42857142857142,IMS,Boston
0.08737864077669903,IMS,CHX
1375.9255319148936,IMS,NYSE
336.2645502645503,IMS,Edge-A
625.2433862433862,IMS,Arca
549.042328042328,IMS,Edge-X
1.325,IMS,NSX
91.43386243386243,IMS,Phlx
3.6666666666666665,IMTB,Boston
3.6363636363636362,IMTB,Bats-Y
1.7941176470588236,IMTB,Arca
1.0769230769230769,IMTB,Edge-X
3.6666666666666665,IMTB,Bats-Z
3.3125,IMTB,Nasdaq
3.6,IMTB,Edge-A
3.0,IMTM,Arca
0.8666666666666667,IMTM,Edge-X
1.6,IMTM,Phlx
0.7254098360655737,IMTM,Nasdaq
0.23353293413173654,IMTM,Edge-A
4.121951219512195,IMTM,Boston
0.375,IMTM,Bats-Z
0.39344262295081966,IMTM,Bats-Y
130.61475409836066,IMUC,Amex
76.70491803278688,IMUC,Nasdaq
1.5,IMUC,CHX
40.78367346938776,IMUC,Edge-A
24.114285714285714,IMUC,Bats-Y
106.35510204081632,IMUC,Edge-X
3.0,IMUC,NSX
36.6530612244898,IMUC,Bats-Z
2.569672131147541,IMUC,Phlx
78.08163265306122,IMUC,Arca
13.860655737704919,IMUC,Boston
179.03673469387755,INAP,Bats-Z
226.5265306122449,INAP,Edge-X
0.08717948717948718,INAP,NSX
148.17142857142858,INAP,Bats-Y
435.08196721311475,INAP,Nasdaq
23.889795918367348,INAP,Phlx
91.70612244897958,INAP,Edge-A
98.06530612244897,INAP,Boston
0.0,INAP,CHX
230.31836734693877,INAP,Arca
0.6769911504424779,INBK,Phlx
3.8979591836734695,INBK,Edge-A
60.16803278688525,INBK,Nasdaq
20.775510204081634,INBK,Edge-X
13.877551020408163,INBK,Bats-Y
31.457142857142856,INBK,Arca
9.191836734693878,INBK,Boston
14.620408163265306,INBK,Bats-Z
0.2857142857142857,INBK,CHX
0.0,INBK,NSX
3.410569105691057,INCO,Bats-Z
1.693121693121693,INCO,Boston
15.166666666666666,INCO,Arca
0.25,INCO,NSX
3.057142857142857,INCO,Nasdaq
2.331896551724138,INCO,Bats-Y
0.875,INCO,Phlx
4.711382113821138,INCO,Edge-X
1.7887931034482758,INCO,Edge-A
0.0,INCO,CHX
750.4367346938775,INCR,Arca
449.46938775510205,INCR,Bats-Z
2104.9221311475408,INCR,Nasdaq
134.23673469387754,INCR,Edge-A
46.50612244897959,INCR,Phlx
0.2076271186440678,INCR,CHX
364.3591836734694,INCR,Bats-Y
262.57551020408164,INCR,Boston
468.37551020408165,INCR,Edge-X
0.31140350877192985,INCR,NSX
0.20689655172413793,INCY,CHX
601.8244897959183,INCY,Bats-Y
5393.631147540984,INCY,Nasdaq
325.8938775510204,INCY,Edge-A
115.41632653061224,INCY,Phlx
1.6607929515418502,INCY,NSX
1248.7877551020408,INCY,Edge-X
1666.6163265306122,INCY,Arca
1023.4612244897959,INCY,Bats-Z
528.3755102040816,INCY,Boston
106.2204081632653,INDB,Bats-Y
60.83265306122449,INDB,Edge-X
0.11764705882352941,INDB,CHX
93.35510204081632,INDB,Arca
6.955102040816326,INDB,Phlx
0.02702702702702703,INDB,NSX
29.453061224489797,INDB,Edge-A
87.28571428571429,INDB,Bats-Z
479.66803278688525,INDB,Nasdaq
62.351020408163265,INDB,Boston
23.06910569105691,INDL,Edge-X
6.317073170731708,INDL,Boston
4.991869918699187,INDL,Edge-A
11.751020408163265,INDL,Nasdaq
0.1,INDL,CHX
46.84959349593496,INDL,Arca
17.747967479674795,INDL,Bats-Y
0.5164319248826291,INDL,Phlx
5.882113821138211,INDL,Bats-Z
0.0,INDL,NSX
0.0,INDY,CHX
95.30204081632652,INDY,Nasdaq
3.459349593495935,INDY,Phlx
81.04065040650407,INDY,Arca
83.2479674796748,INDY,Bats-Y
55.15853658536585,INDY,Bats-Z
0.03076923076923077,INDY,NSX
52.540650406504064,INDY,Edge-X
23.93089430894309,INDY,Boston
35.78048780487805,INDY,Edge-A
0.1347517730496454,INFI,NSX
313.934693877551,INFI,Bats-Y
318.69795918367345,INFI,Arca
390.6938775510204,INFI,Edge-X
870.4426229508197,INFI,Nasdaq
177.62857142857143,INFI,Edge-A
45.93877551020408,INFI,Phlx
0.14666666666666667,INFI,CHX
368.1020408163265,INFI,Bats-Z
183.33061224489796,INFI,Boston
1807.795918367347,INFN,Edge-X
3467.627049180328,INFN,Nasdaq
634.1510204081633,INFN,Edge-A
1372.330612244898,INFN,Arca
470.1469387755102,INFN,Boston
0.32340425531914896,INFN,CHX
228.5183673469388,INFN,Phlx
772.4204081632653,INFN,Bats-Y
0.5309734513274337,INFN,NSX
1456.0530612244897,INFN,Bats-Z
3.0,INFR,Nasdaq
0.0,INFR,Boston
0.0,INFR,Arca
29.13877551020408,INFU,Arca
1.3272727272727274,INFU,Phlx
15.454918032786885,INFU,Nasdaq
3.3565573770491803,INFU,Edge-A
21.551020408163264,INFU,Edge-X
0.0,INFU,NSX
23.838983050847457,INFU,Amex
5.995901639344262,INFU,Bats-Y
12.204081632653061,INFU,Bats-Z
3.9310344827586206,INFU,Boston
0.0,INFU,CHX
758.8647540983607,INGN,Nasdaq
159.20408163265307,INGN,Edge-X
221.99591836734695,INGN,Arca
92.2204081632653,INGN,Boston
0.04929577464788732,INGN,NSX
37.310204081632655,INGN,Edge-A
135.71836734693878,INGN,Bats-Z
18.59591836734694,INGN,Phlx
126.86938775510204,INGN,Bats-Y
0.04819277108433735,INGN,CHX
26.289795918367346,INGR,Phlx
294.64489795918365,INGR,Bats-Y
581.7469387755102,INGR,Arca
0.1722689075630252,INGR,CHX
295.9428571428571,INGR,Boston
328.49795918367346,INGR,Bats-Z
1130.233606557377,INGR,NYSE
1217.077868852459,INGR,Nasdaq
0.0881057268722467,INGR,NSX
277.865306122449,INGR,Edge-X
135.88571428571427,INGR,Edge-A
112.33333333333333,ININ,Bats-Y
188.55844155844156,ININ,Arca
15.528138528138529,ININ,Phlx
561.7,ININ,Nasdaq
0.1509433962264151,ININ,NSX
126.44155844155844,ININ,Bats-Z
143.63636363636363,ININ,Edge-X
0.04285714285714286,ININ,CHX
35.18181818181818,ININ,Edge-A
75.65800865800865,ININ,Boston
0.7560975609756098,INKM,Edge-X
2.1142857142857143,INKM,Nasdaq
2.8333333333333335,INKM,Arca
0.44715447154471544,INKM,Boston
1.3373983739837398,INKM,Edge-A
